Unit_Id,Is_Unit_Ambiguous,Is_Unit_State_Finalized,Trusted_Judgements,Last_Judgement_Date,Judgement_Remarks,Patient_Relation_Type,Percent_Patient_Relation_Type,Chemical_Id,Chemical_Name,Disease_Id,Disease_Name,Form_Sentence,Sentence_Id,Relation_Pair_Id,Patient_Relation_Type_Verification,Patient_Relation_Type_Verification_Reason
770955455,true,false,16,,,No Relation,1,D002998,clonazepam,D009207,myoclonic jerks,"Of the benzodiazepines, clonazepam (0.1-0.3 mg/kg) was found to be several fold more potent than diazepam (0.3-3 mg/kg) in blocking the myoclonic jerks.",6118280_6,6118280_D002998_D009207,No Relation,Clonazepam blocked myoclonic jerks.
770955456,true,false,11,,,Direct,0.554,D004317,doxorubicin,D009202,cardiomyopathy,Dose-effect and structure-function relationships in doxorubicin cardiomyopathy.,7282516_0,7282516_D004317_D009202,Direct,"The ""dose-effect"" and ""structure-function relationships"" refer to that between doxorubicin and cardiomyopathy. Therefore we can conclude that different doses of doxorubicin have different effects on cardiomyopathy, and that therefore doxorubicin causes cardiomyopathy."
770955457,true,false,11,,,Direct,0.8184,D003024,clozapine,D013981,tic-like symptoms,"However, there are two case reports that show tic-like symptoms, including motor and phonic variants, occurring during treatment with quetiapine or clozapine.",16225977_2,16225977_D003024_D013981,Direct,Two reports showed that tic-like symptoms arose during clozapine treatment.
770955458,true,false,9,,,No Relation,1,C059896,SC-48334,D007153,immunodeficiency,The mean SC-48334 steady-state trough level (4.04 +/- 0.99 micrograms/ml) was below the in vitro inhibitory concentration for human immunodeficiency virus (HIV).,7905523_5,7905523_C059896_D007153,No Relation,"SC-48334 concentration was not high enough to inhibit ""human immunodeficiency virus"". Immunodeficiency is not discussed as a disease here. It is part of ""human immunodeficiency virus""."
770955459,true,false,8,,,Direct,0.8908,D010389,pemoline,D062787,overdose,The possibility of choreoathetoid movements should be considered in patients presenting after pemoline overdose.,9022662_13,9022662_D010389_D062787,Direct,
770955460,true,false,10,,,Direct,1,C033457,Quinidine phenylethylbarbiturate,D056486,hepatitis,Quinidine phenylethylbarbiturate-induced fulminant hepatitis in a pregnant woman. A case report.,3411101_0,3411101_C033457_D056486,Direct,Induced means caused.
770955461,true,false,5,,,No Relation,0.8179,D000255,ATP,D009765,obese,"In conclusion, HFD-induced obese rats are highly sensitized to doxorubicin-induced cardiotoxicity by substantially downregulating cardiac mitochondrial ATP generation, increasing oxidative stress and downregulating the JAK/STAT3 pathway.",18674790_9,18674790_D000255_D009765,No Relation,
770955462,true,false,9,,,Direct,0.897,D017374,paroxetine,D009459,neuroleptic malignant syndrome,Possible neuroleptic malignant syndrome related to concomitant treatment with paroxetine and alprazolam.,16720068_0,16720068_D017374_D009459,Direct,The sentence says that treatment with paroxetine and alprazolam possibly causes neuroleptic malignant syndrome.
770955463,true,false,7,,,No Relation,0.7103,D003520,Cyclophosphamide,D059265,visceral pain,Cyclophosphamide-induced cystitis in freely-moving conscious rats: behavioral approach to a new model of visceral pain.,10840460_0,10840460_D003520_D059265,No Relation,
770955464,true,false,11,,,No Relation,0.8362,D005680,gamma-aminobutyric acid/GABA,D007022,hypotension,"High doses of isoniazid increase hypotension induced by vasodilators and change the accompanying reflex tachycardia to bradycardia, an interaction attributed to decreased synthesis of brain gamma-aminobutyric acid (GABA).",9915601_1,9915601_D005680_D007022,No Relation,"Hypotension is caused by ""vasodilators"" (chemicals that make blood vessels wider) and made worse by the chemical ""isoniazid""."
770955465,true,false,12,,,Direct,0.7582,D000319,beta-adrenergic blocking drugs,D001919,bradycardia,"Three patients with ischaemic heart disease developed profound cardiac failure, hypotension and bradycardia during combined therapy with verapamil and beta-adrenergic blocking drugs.",6127992_1,6127992_D000319_D001919,Direct,
770955466,true,false,10,,,No Relation,1,D010068,oxacillin,D013203|D016470,Staphylococcus aureus bacteremia,"A 67-year-old man who was treated with oxacillin for one week because of Staphylococcus aureus bacteremia, developed renal failure and diffuse, symmetric, palpable purpuric lesions on his feet.",11337188_1,11337188_D010068_D013203|D016470,No Relation,Oxacillin was used to treat staphylococcus aureus bacteremia.
770955467,true,false,13,,"Gold thiosulphate though, not just gold... but right still",Direct,0.6089,D006046,gold,D003872,dermatitis,"A strong association has been found between nephritis and dermatitis due to Tiopronin (a D-Penicillamine like compound) and class I antigens B35-Cw4, and between dermatitis due to gold thiosulphate and B35.",3084782_2,3084782_D006046_D003872,No Relation,"""Gold"" is part of ""gold thiosulphate"", which is a very different chemical than ""gold""! Dermatitis is caused by ""gold thiosulphate"", not ""gold""."
770955468,true,false,12,,,No Relation,0.7384,D008094,Li,D001480,EPS,"Similarly, EPS-related adverse events with QTP + Li/DVP (21.4%) were no different than with PBO + Li/DVP (19.2%).",17042884_7,17042884_D008094_D001480,No Relation,The EPS related events are no different when chemical QTP is given and when PBO is given. The sentence does not contain enough information to say that lithium (Li) causes EPS related adverse events.
770955469,true,false,8,,,Direct,0.8714,D012110,reserpine,D014202,tremor,"Pretreatment with reserpine (1 mg/kg) 24 h before the observation test produced increases in vacuous chewing movements and tongue protrusion, as well as increases in tremor and catalepsy, whereas MK-801 (0.1 mg/kg) injection 90 min before the test reversed the effects of reserpine.",11999899_10,11999899_D012110_D014202,Direct,Giving reserpine 24 hours prior caused tremor.
770955470,true,false,12,,,No Relation,1,D014810,Vitamin E,D009203,MI,"The heart tissue antioxidant enzymes such as superoxide dismutase, catalase, glutathione peroxidase, glutathione transferase and glutathione reductase activities, non-enzymic antioxidants such as cerruloplasmin, Vitamin C, Vitamin E and glutathione levels were altered in MI rats.",16584858_5,16584858_D014810_D009203,No Relation,Vitamin E levels were changed in MI rats.
770955471,true,false,9,,,No Relation,1,D005839,gentamicin,D009956,tubular necrosis,"In Group II, P did not prevent gentamicin-ARF (maximal decrease in CCr at day 9.89%, P less than 0.001; peak lysozymuria, 1863 +/- 321 micrograms/day; and tubular necrosis score, 3.9 +/- 0.1).",2709684_8,2709684_D005839_D009956,No Relation,"The ""tubular necrosis score"" was a measurement used to quantify whether ""P"" prevented ""gentamicin-ARF"". The text never says ""gentamicin"" is related to ""tubular necrosis""."
770955473,true,false,8,,,Direct,0.7612,D043343,TP,D011471,prostate cancer,"In L-W rats, TP acted as a tumor enhancement agent, with primary emphasis on the development of prostate cancer.",3461217_4,3461217_D043343_D011471,Direct,"TP enhances tumors, especially the development of prostate cancer. Therefore we can conclude that TP can cause prostate cancer."
770955474,true,false,9,,,Direct,0.5827,D010672,phenytoin,D011605,psychosis,The case of a nonepileptic patient who developed psychosis following phenytoin treatment for trigeminal neuralgia is described.,,14698717_D010672_D011605,Direct,The patient developed psychosis after receiving phenytoin.
770955475,true,false,10,,,No Relation,1,D001379,azathioprine,D009369,cancers,There have been several long-term studies of patients with rheumatoid arthritis treated with azathioprine and cyclophosphamide and the incidence of most of the common cancers is not increased.,,3970039_D001379_D009369,No Relation,Azathioprine had no effect on cancer prevalence in the patients.
770955476,true,false,9,,,No Relation,1,D011433,propranolol,D016584,panic disorders,"The effects of oral doses of diazepam (single dose of 10 mg and a median dose of 30 mg/day for 2 weeks) and propranolol (single dose of 80 mg and a median dose of 240 mg/day for 2 weeks) on psychological performance of patients with panic disorders and agoraphobia were investigated in a double-blind, randomized and crossover design.",,6387529_D011433_D016584,No Relation,The sentence says that the effects of diazepam and propranolol on patients was investigated. The sentence does not state what the effect was.
770955477,true,false,13,,,Direct,0.4668,D004837,adrenaline,D001281,atrial fibrillation,"An increase in blood pressure, accompanied by atrial fibrillation, agitation, incomprehensible shouts and loss of consciousness, was observed in an elderly, ASA classification group II, cardiovascularly medicated male, 12 min after performance of axillary block with mepivacaine 850 mg containing adrenaline 0.225 mg, for correction of Dupuytren's contracture.",,9698967_D004837_D001281,Direct,Giving mepivacaine and adrenaline together caused the male patient to experience atrial fibrillation.
770955478,true,false,10,,,Direct,0.9,D007654,ketoconazole,D006973,hypertension,"In both cases normal plasma and urinary free cortisol levels had been achieved following ketoconazole therapy, yet continuous blood pressure monitoring demonstrated hypertension 31 (patient 1) and 52 weeks (patient 2) after treatment.",,2632720_D007654_D006973,Direct,Long-term patient monitoring showed that both patients had hypertension after receiving ketoconazole therapy.
770955479,true,false,11,,,No Relation,0.9065,D002945,cisplatin,D064420,toxicity,We initiated a phase I/II trial to determine the response and toxicity of escalating paclitaxel doses combined with fixed-dose cisplatin with granulocyte colony-stimulating factor support in patients with untreated locally advanced inoperable head and neck carcinoma.,,8643971_D002945_D064420,No Relation,"The sentence says that the response and toxicity of paclitaxel with cisplatin was studied, but does not say what the result was."
770955480,true,false,13,,,No Relation,1,D012964,na,D012640,Seizure,METHODS: Cholinergic convulsant sensitivity was examined in alcohol-na  ve Withdrawal Seizure-Prone (WSP) and-Resistant (WSR) mice.,,12198388_D012964_D012640,No Relation,"""na"" does not represent a chemical in this context. There seems to be an error with ""alcohol-na ve"" since ""ve"" is not a word."
770955481,true,false,8,,,Direct,0.7679,D014031,tobramycin sulfate,D006311,ototoxicity,Gentamicin sulfate and tobramycin sulfate continue to demonstrate ototoxicity and nephrotoxicity in both animal and clinical studies.,,7420681_D014031_D006311,Direct,Tobramycin sulfate causes ototoxicity in animals and humans.
770955482,true,false,9,,,No Relation,0.8969,D014700,Verapamil,D006973,hypertensive,Verapamil withdrawal as a possible cause of myocardial infarction in a hypertensive woman with a normal coronary angiogram.,,3173179_D014700_D006973,No Relation,"Verapamil was used by a woman with hypertension, but the sentence does not say that verapamil causes hypertension."
770955483,true,false,12,,,Direct,0.9164,D002110,caffeine,D014693,ventricular fibrillation,"We describe a 25-year-old woman with pre-existing mitral valve prolapse who developed intractable ventricular fibrillation after consuming a ""natural energy"" guarana health drink containing a high concentration of caffeine.",,11419773_D002110_D014693,Direct,She developed ventricular fibrillation after consuming the health drink containing caffeine.
770955484,true,false,9,,,Direct,0.5372,D000082,acetaminophen,D007676,ESRD,"The possibility that habitual use of acetaminophen alone increases the risk of ESRD has not been clearly demonstrated, but cannot be dismissed.",,8669433_D000082_D007676,No Relation,"The sentence says that it is not known whether acetaminophen causes ESRD, but that it is also not impossible. Therefore we do not know whether acetaminophen causes ESRD, and therefore the answer is that ""the sentence does not say that acetaminophen contributes to or causes ESRD""."
